poliza,Exposicion,NsinMatRC,CsinMatRC,condCarne,condScore,polAntiguedad,polTipoPago,geoComunidad,vehPotencia,vehValor,vehCombustible,vehUso,vehClase,vehPuertas,vehLong,samples
416238,0.104109589041096,0,0,27,6,2,Anual-Domiciliado,Comunidad de Madrid,136,33523,Diesel,Particular,BERLINA,4,4630,Modelling
416238,1,0,0,28,6,2,Anual-Domiciliado,Comunidad de Madrid,136,33523,Diesel,Particular,BERLINA,4,4630,Validation
416265,0.104109589041096,0,0,7,2,4,Semestral-Domiciliado,Comunidad de Madrid,92,21015.01,Diesel,Particular,BERLINA,5,4253,Modelling
416265,0.495890410958904,0,0,7,2,4,Semestral-Domiciliado,Comunidad de Madrid,92,21015.01,Diesel,Particular,BERLINA,5,4253,Modelling
416265,0.504109589041096,0,0,8,2,4,Semestral-Domiciliado,Comunidad de Madrid,92,21015.01,Diesel,Particular,BERLINA,5,4253,Modelling
416269,0.104109589041096,0,0,8,99,4,Anual-Domiciliado,Andalucía,75,9714,Diesel,Particular,BERLINA,4,4346,Modelling
416269,1,0,0,9,99,4,Anual-Domiciliado,Andalucía,75,9714,Diesel,Particular,BERLINA,4,4346,Modelling
416270,0.104109589041096,0,0,18,1,2,Anual-Efectivo,Comunidad de Madrid,120,29371,Diesel,Particular,OTRO,5,4570,Modelling
416270,1,0,0,19,1,2,Anual-Efectivo,Comunidad de Madrid,120,29371,Diesel,Particular,OTRO,5,4570,Modelling
416281,0.106849315068493,0,0,13,1,2,Semestral-Domiciliado,Andalucía,100,18325,Gasolina,Particular,BERLINA,5,4300,Modelling
416281,0.495890410958904,0,0,14,1,2,Semestral-Domiciliado,Andalucía,100,18325,Gasolina,Particular,BERLINA,5,4300,Modelling
416281,0.504109589041096,0,0,14,1,2,Semestral-Domiciliado,Andalucía,100,18325,Gasolina,Particular,BERLINA,5,4300,Validation
416288,0.106849315068493,0,0,23,1,3,Anual-Domiciliado,Comunidad de Madrid,170,43724.19,Diesel,Particular,FAMILIAR,5,4702,Modelling
416288,1,0,0,24,1,4,Anual-Domiciliado,Comunidad de Madrid,170,43724.19,Diesel,Particular,FAMILIAR,5,4702,Modelling
416301,1,0,0,48,2,3,Anual-Efectivo,Comunidad de Madrid,90,11419,Diesel,Particular,BERLINA,5,4024,Modelling
416301,1,1,39.12,47,2,2,Anual-Efectivo,Comunidad de Madrid,90,11419,Diesel,Particular,BERLINA,5,4024,Modelling
416308,0.106849315068493,0,0,40,1,2,Semestral-Domiciliado,Comunidad de Madrid,110,23845,Diesel,Particular,OTRO,5,4330,Modelling
416308,0.495890410958904,0,0,40,1,2,Semestral-Domiciliado,Comunidad de Madrid,110,23845,Diesel,Particular,OTRO,5,4330,Modelling
416308,0.504109589041096,0,0,41,1,2,Semestral-Domiciliado,Comunidad de Madrid,110,23845,Diesel,Particular,OTRO,5,4330,Modelling
416323,0.161643835616438,0,0,53,3,3,Anual-Domiciliado,Comunidad de Madrid,60,13820,Gasolina,Particular,BERLINA,5,3941,Modelling
416323,1,0,0,54,3,4,Anual-Domiciliado,Comunidad de Madrid,60,13820,Gasolina,Particular,BERLINA,5,3941,Modelling
416324,0.117808219178082,0,0,38,1,3,Anual-Domiciliado,Comunidad de Madrid,90,11659.97,Diesel,Particular,OTRO,5,4363,Validation
416324,1,0,0,39,1,4,Anual-Domiciliado,Comunidad de Madrid,90,11659.97,Diesel,Particular,OTRO,5,4363,Modelling
416326,0.106849315068493,0,0,45,1,2,Semestral-Domiciliado,Comunidad de Madrid,82,14915.99,Gasolina,Particular,OTRO,5,4159,Modelling
416326,1,0,0,46,1,2,Semestral-Domiciliado,Comunidad de Madrid,82,14915.99,Gasolina,Particular,OTRO,5,4159,Validation
416343,0.106849315068493,0,0,7,1,2,Anual-Domiciliado,Comunidad de Madrid,110,20501.01,Gasolina,Particular,BERLINA,5,4253,Modelling
416343,1,1,699.7,8,1,2,Anual-Domiciliado,Comunidad de Madrid,110,20501.01,Gasolina,Particular,BERLINA,5,4253,Modelling
416346,0.106849315068493,0,0,39,7,3,Anual-Domiciliado,Comunidad de Madrid,110,28532.87,Diesel,Particular,BERLINA,4,4456,Validation
416346,1,0,0,40,7,4,Anual-Domiciliado,Comunidad de Madrid,110,28532.87,Diesel,Particular,BERLINA,4,4456,Modelling
416359,0.106849315068493,0,0,42,5,2,Anual-Domiciliado,Cataluña,90,20428,Diesel,Particular,OTRO,5,4122,Modelling
416359,0.893150684931507,0,0,42,5,2,Anual-Domiciliado,Cataluña,90,20428,Diesel,Particular,OTRO,5,4122,Modelling
416359,0.106849315068493,0,0,43,5,3,Anual-Domiciliado,Cataluña,90,20428,Diesel,Particular,OTRO,5,4122,Modelling
416370,0.106849315068493,0,0,37,5,2,Semestral-Domiciliado,Comunidad de Madrid,100,23802,Diesel,Particular,OTRO,5,4428,Modelling
416370,0.893150684931507,0,0,37,5,2,Semestral-Domiciliado,Comunidad de Madrid,100,23802,Diesel,Particular,OTRO,5,4428,Modelling
416370,0.175342465753425,0,0,38,5,3,Semestral-Domiciliado,Comunidad de Madrid,100,23802,Diesel,Particular,OTRO,5,4428,Validation
416372,0.158904109589041,0,0,12,2,4,Anual-Efectivo,Comunidad de Madrid,90,19182.99,Diesel,Particular,BERLINA,5,3970,Modelling
416372,1,0,0,13,2,4,Anual-Efectivo,Comunidad de Madrid,90,19182.99,Diesel,Particular,BERLINA,5,3970,Modelling
416389,0.106849315068493,0,0,32,2,2,Anual-Efectivo,Comunidad de Madrid,136,29678,Diesel,Particular,BERLINA,5,4299,Modelling
416389,0.364383561643836,0,0,32,2,2,Anual-Efectivo,Comunidad de Madrid,136,29678,Diesel,Particular,BERLINA,5,4299,Validation
416389,0.635616438356164,0,0,33,2,2,Anual-Efectivo,Comunidad de Madrid,136,29678,Diesel,Particular,BERLINA,5,4299,Modelling
416397,0.602739726027397,0,0,15,1,3,Semestral-Domiciliado,Comunidad de Madrid,110,22852,Diesel,Particular,BERLINA,5,4302,Modelling
416397,1,1,7484.04,16,1,4,Semestral-Domiciliado,Comunidad de Madrid,110,22852,Diesel,Particular,BERLINA,5,4302,Modelling
416407,0.136986301369863,0,0,25,2,3,Anual-Domiciliado,Comunidad de Madrid,115,22102,Gasolina,Particular,OTRO,5,4377,Modelling
416407,0.863013698630137,0,0,25,2,3,Anual-Domiciliado,Comunidad de Madrid,115,22102,Gasolina,Particular,OTRO,5,4377,Modelling
416407,0.136986301369863,0,0,26,2,4,Anual-Domiciliado,Comunidad de Madrid,115,22102,Gasolina,Particular,OTRO,5,4377,Modelling
416417,0.605479452054795,0,0,36,7,2,Semestral-Domiciliado,Melilla,92,21152.01,Diesel,Comercial,OTRO,5,4380,Modelling
416417,1,0,0,37,7,3,Semestral-Domiciliado,Melilla,92,21152.01,Diesel,Comercial,OTRO,5,4380,Validation
416429,0.156164383561644,0,0,32,2,4,Anual-Domiciliado,Comunidad de Madrid,385,112055.28,Diesel,Particular,BERLINA,4,5135,Modelling
416429,0.953424657534246,0,0,33,2,4,Anual-Domiciliado,Comunidad de Madrid,385,112055.28,Diesel,Particular,BERLINA,4,5135,Modelling
416445,0.10958904109589,0,0,47,2,3,Anual-Domiciliado,Comunidad de Madrid,125,15947,Gasolina,Particular,OTRO,5,4315,Modelling
416445,1,0,0,48,2,4,Anual-Domiciliado,Comunidad de Madrid,125,15947,Gasolina,Particular,OTRO,5,4315,Modelling
416452,0.117808219178082,0,0,35,1,2,Semestral-Domiciliado,Comunidad de Madrid,110,19600,Gasolina,Particular,BERLINA,5,4157,Modelling
416452,1,0,0,36,1,2,Semestral-Domiciliado,Comunidad de Madrid,110,19600,Gasolina,Particular,BERLINA,5,4157,Modelling
416459,0.10958904109589,0,0,36,3,2,Anual-Efectivo,Comunidad de Madrid,90,15704,Gasolina,Particular,FAMILIAR,5,4236,Modelling
416459,0.89041095890411,0,0,37,3,2,Anual-Efectivo,Comunidad de Madrid,90,15704,Gasolina,Particular,FAMILIAR,5,4236,Modelling
416459,0.10958904109589,0,0,37,3,3,Anual-Efectivo,Comunidad de Madrid,90,15704,Gasolina,Particular,FAMILIAR,5,4236,Modelling
416468,0.10958904109589,0,0,45,7,2,Anual-Domiciliado,Comunidad de Madrid,90,17992,Diesel,Comercial,OTRO,4,4380,Modelling
416468,1,0,0,46,7,2,Anual-Domiciliado,Comunidad de Madrid,90,17992,Diesel,Comercial,OTRO,4,4380,Modelling
416486,0.10958904109589,0,0,28,1,2,Anual-Efectivo,Comunidad de Madrid,120,26691,Diesel,Particular,OTRO,5,4294,Modelling
416486,1,0,0,29,1,2,Anual-Efectivo,Comunidad de Madrid,120,26691,Diesel,Particular,OTRO,5,4294,Modelling
416487,0.605479452054795,0,0,26,99,2,Anual-Efectivo,Comunidad de Madrid,110,21289,Diesel,Particular,OTRO,5,4330,Modelling
416487,0.504109589041096,0,0,27,99,2,Anual-Efectivo,Comunidad de Madrid,110,21289,Diesel,Particular,OTRO,5,4330,Modelling
416491,0.136986301369863,0,0,30,99,3,Semestral-Domiciliado,Comunidad de Madrid,110,20583,Diesel,Particular,OTRO,5,4135,Modelling
416530,0.112328767123288,0,0,10,5,2,Semestral-Efectivo,Comunidad de Madrid,150,34349.29,Diesel,Particular,BERLINA,5,4310,Modelling
416530,0.495890410958904,0,0,10,5,2,Semestral-Efectivo,Comunidad de Madrid,150,34349.29,Diesel,Particular,BERLINA,5,4310,Validation
416530,0.504109589041096,0,0,11,5,2,Semestral-Efectivo,Comunidad de Madrid,150,34349.29,Diesel,Particular,BERLINA,5,4310,Modelling
416558,0.112328767123288,0,0,11,1,3,Anual-Efectivo,Comunidad de Madrid,90,17502.69,Gasolina,Particular,BERLINA,5,3970,Modelling
416587,0.112328767123288,0,0,9,99,2,Semestral-Efectivo,Andalucía,120,18918,Diesel,Particular,BERLINA,3,4063,Modelling
416587,1,0,0,10,99,2,Semestral-Efectivo,Andalucía,120,18918,Diesel,Particular,BERLINA,3,4063,Validation
416588,0.120547945205479,0,0,22,2,4,Anual-Domiciliado,Comunidad de Madrid,90,17803.53,Diesel,Particular,BERLINA,5,4061,Modelling
416588,1,0,0,23,2,4,Anual-Domiciliado,Comunidad de Madrid,90,17803.53,Diesel,Particular,BERLINA,5,4061,Modelling
416596,0.112328767123288,0,0,20,1,2,Anual-Domiciliado,Comunidad de Madrid,120,23208,Diesel,Particular,OTRO,5,4379,Modelling
416596,0.887671232876712,0,0,21,1,2,Anual-Domiciliado,Comunidad de Madrid,120,23208,Diesel,Particular,OTRO,5,4379,Modelling
416596,0.112328767123288,0,0,21,1,3,Anual-Domiciliado,Comunidad de Madrid,120,23208,Diesel,Particular,OTRO,5,4379,Modelling
416613,0.227397260273973,0,0,26,1,3,Semestral-Domiciliado,Comunidad de Madrid,90,19750,Diesel,Comercial,OTRO,5,4282,Modelling
416618,0.112328767123288,0,0,35,99,2,Anual-Efectivo,Comunidad de Madrid,170,43320.19,Diesel,Particular,FAMILIAR,5,4702,Validation
416619,0.123287671232877,0,0,10,3,2,Anual-Efectivo,Comunidad de Madrid,87,9989,Gasolina,Particular,BERLINA,5,4024,Validation
416619,0.123287671232877,0,0,11,3,3,Anual-Efectivo,Comunidad de Madrid,87,9989,Gasolina,Particular,BERLINA,5,4024,Modelling
416619,0.876712328767123,1,451.22,11,3,2,Anual-Efectivo,Comunidad de Madrid,87,9989,Gasolina,Particular,BERLINA,5,4024,Modelling
416651,0.115068493150685,0,0,33,1,2,Anual-Domiciliado,Comunidad de Madrid,120,24641,Diesel,Particular,OTRO,5,4379,Validation
416651,1,0,0,34,1,2,Anual-Domiciliado,Comunidad de Madrid,120,24641,Diesel,Particular,OTRO,5,4379,Modelling
416709,0.115068493150685,0,0,26,99,2,Anual-Domiciliado,Comunidad de Madrid,120,22878,Diesel,Particular,OTRO,5,4352,Modelling
416710,1,0,0,37,6,2,Anual-Efectivo,Comunidad de Madrid,110,23280.64,Diesel,Comercial,OTRO,5,4705,Validation
416710,0.816438356164383,0,0,38,6,3,Anual-Efectivo,Comunidad de Madrid,110,23280.64,Diesel,Comercial,OTRO,5,4705,Modelling
416714,1,0,0,22,1,2,Anual-Efectivo,Comunidad de Madrid,136,29477,Diesel,Particular,BERLINA,5,4299,Modelling
416714,1,0,0,23,1,3,Anual-Efectivo,Comunidad de Madrid,136,29477,Diesel,Particular,BERLINA,5,4299,Modelling
416721,0.123287671232877,0,0,23,99,4,Anual-Domiciliado,Comunidad de Madrid,75,15123,Diesel,Comercial,OTRO,5,4157,Modelling
416721,0.402739726027397,0,0,24,99,4,Anual-Domiciliado,Comunidad de Madrid,75,15123,Diesel,Comercial,OTRO,5,4157,Modelling
416721,0.597260273972603,1,234.56,23,99,4,Anual-Domiciliado,Comunidad de Madrid,75,15123,Diesel,Comercial,OTRO,5,4157,Validation
416723,0.649315068493151,0,0,24,99,4,Anual-Domiciliado,Comunidad de Madrid,75,16050,Diesel,Comercial,OTRO,5,4555,Validation
416723,0.473972602739726,2,303.56,23,99,3,Anual-Domiciliado,Comunidad de Madrid,75,16050,Diesel,Comercial,OTRO,5,4555,Modelling
416738,0.610958904109589,0,0,31,1,2,Semestral-Domiciliado,Andalucía,115,21285.75,Diesel,Particular,OTRO,5,4525,Validation
416738,0.389041095890411,0,0,31,1,2,Semestral-Domiciliado,Andalucía,115,21285.75,Diesel,Particular,OTRO,5,4525,Validation
416738,0.610958904109589,0,0,32,1,3,Semestral-Domiciliado,Andalucía,115,21285.75,Diesel,Particular,OTRO,5,4525,Modelling
416743,0.484931506849315,1,366.86,9,5,3,Anual-Efectivo,Comunidad de Madrid,271,41916,Gasolina,Particular,COUPE,2,4294,Modelling
416743,0.63013698630137,0,0,10,5,4,Anual-Efectivo,Comunidad de Madrid,271,41916,Gasolina,Particular,COUPE,2,4294,Modelling
416746,0.246575342465753,0,0,48,2,3,Anual-Domiciliado,Comunidad de Madrid,150,33711.91,Diesel,Particular,OTRO,5,4388,Modelling
416746,0.753424657534247,0,0,49,2,3,Anual-Domiciliado,Comunidad de Madrid,150,33711.91,Diesel,Particular,OTRO,5,4388,Validation
416746,0.246575342465753,0,0,49,2,4,Anual-Domiciliado,Comunidad de Madrid,150,33711.91,Diesel,Particular,OTRO,5,4388,Validation
416764,0.156164383561644,0,0,36,99,3,Anual-Efectivo,Comunidad de Madrid,75,11899.25,Diesel,Particular,OTRO,5,4363,Modelling
416785,0.202739726027397,1,490.6,3,1,3,Semestral-Efectivo,Comunidad de Madrid,90,15654,Diesel,Particular,BERLINA,5,4027,Modelling
416785,0.797260273972603,0,0,3,1,3,Semestral-Efectivo,Comunidad de Madrid,90,15654,Diesel,Particular,BERLINA,5,4027,Modelling
416785,0.123287671232877,0,0,4,1,4,Semestral-Efectivo,Comunidad de Madrid,90,15654,Diesel,Particular,BERLINA,5,4027,Modelling
416793,0.123287671232877,0,0,23,1,4,Anual-Efectivo,Comunidad de Madrid,82,14814,Gasolina,Particular,BERLINA,5,3969,Modelling
416793,1,0,0,24,1,4,Anual-Efectivo,Comunidad de Madrid,82,14814,Gasolina,Particular,BERLINA,5,3969,Modelling
416798,0.619178082191781,0,0,34,1,2,Semestral-Domiciliado,Comunidad de Madrid,109,24669.01,Gasolina,Particular,BERLINA,3,4329,Modelling
416798,1,0,0,35,1,3,Semestral-Domiciliado,Comunidad de Madrid,109,24669.01,Gasolina,Particular,BERLINA,3,4329,Modelling
416799,0.123287671232877,0,0,28,1,3,Anual-Domiciliado,Comunidad de Madrid,118,19930,Otros,Particular,BERLINA,5,4360,Validation
416799,1,0,0,29,1,4,Anual-Domiciliado,Comunidad de Madrid,118,19930,Otros,Particular,BERLINA,5,4360,Modelling
416805,0.123287671232877,0,0,7,5,2,Anual-Domiciliado,Comunidad de Madrid,90,11607.97,Diesel,Particular,OTRO,5,4363,Modelling
416805,1,0,0,8,5,2,Anual-Domiciliado,Comunidad de Madrid,90,11607.97,Diesel,Particular,OTRO,5,4363,Validation
416806,0.123287671232877,0,0,47,99,2,Anual-Domiciliado,Comunidad de Madrid,120,22953,Diesel,Particular,BERLINA,5,4360,Validation
416806,0.876712328767123,0,0,48,99,2,Anual-Domiciliado,Comunidad de Madrid,120,22953,Diesel,Particular,BERLINA,5,4360,Validation
416815,0.123287671232877,0,0,30,2,2,Anual-Domiciliado,Andalucía,100,22742.8,Diesel,Particular,OTRO,5,4380,Modelling
416815,1,0,0,31,2,2,Anual-Domiciliado,Andalucía,100,22742.8,Diesel,Particular,OTRO,5,4380,Modelling
416831,0.123287671232877,0,0,31,2,3,Anual-Domiciliado,Comunidad de Madrid,75,18117,Diesel,Comercial,OTRO,5,4418,Modelling
416831,0.876712328767123,0,0,32,2,3,Anual-Domiciliado,Comunidad de Madrid,75,18117,Diesel,Comercial,OTRO,5,4418,Modelling
416831,0.123287671232877,0,0,32,2,4,Anual-Domiciliado,Comunidad de Madrid,75,18117,Diesel,Comercial,OTRO,5,4418,Modelling
416843,0.123287671232877,0,0,14,1,4,Semestral-Domiciliado,Comunidad de Madrid,105,22798,Gasolina,Particular,OTRO,5,4397,Modelling
416843,0.495890410958904,0,0,15,1,4,Semestral-Domiciliado,Comunidad de Madrid,105,22798,Gasolina,Particular,OTRO,5,4397,Modelling
416843,0.504109589041096,0,0,15,1,4,Semestral-Domiciliado,Comunidad de Madrid,105,22798,Gasolina,Particular,OTRO,5,4397,Modelling
416904,0.621917808219178,0,0,32,1,2,Semestral-Domiciliado,Comunidad de Madrid,75,10853,Gasolina,Particular,BERLINA,5,3675,Validation
416904,1,0,0,33,1,3,Semestral-Domiciliado,Comunidad de Madrid,75,10853,Gasolina,Particular,BERLINA,5,3675,Modelling
416906,0.126027397260274,0,0,28,2,4,Anual-Domiciliado,Cataluña,455,138121.01,Gasolina,Particular,BERLINA,4,5116,Modelling
416906,0.873972602739726,0,0,29,2,4,Anual-Domiciliado,Cataluña,455,138121.01,Gasolina,Particular,BERLINA,4,5116,Validation
416929,0.126027397260274,0,0,30,99,2,Semestral-Domiciliado,Andalucía,75,14364.69,Gasolina,Particular,BERLINA,5,3972,Modelling
416934,0.126027397260274,0,0,30,3,2,Anual-Efectivo,Comunidad de Madrid,100,23530.99,Diesel,Comercial,OTRO,5,4380,Validation
416934,0.550684931506849,0,0,31,3,2,Anual-Efectivo,Comunidad de Madrid,100,23530.99,Diesel,Comercial,OTRO,5,4380,Modelling
416934,0.449315068493151,0,0,31,3,2,Anual-Efectivo,Comunidad de Madrid,100,23530.99,Diesel,Comercial,OTRO,5,4380,Modelling
416936,0.126027397260274,0,0,11,6,2,Semestral-Efectivo,Comunidad de Madrid,140,21713,Gasolina,Particular,BERLINA,4,4220,Modelling
416936,0.873972602739726,0,0,11,6,2,Semestral-Efectivo,Comunidad de Madrid,140,21713,Gasolina,Particular,BERLINA,4,4220,Modelling
416936,0.126027397260274,0,0,12,6,3,Semestral-Efectivo,Comunidad de Madrid,140,21713,Gasolina,Particular,BERLINA,4,4220,Modelling
416945,0.126027397260274,0,0,35,99,3,Semestral-Efectivo,Andalucía,90,15542,Gasolina,Particular,BERLINA,5,4021,Validation
416953,0.126027397260274,0,0,23,99,3,Anual-Efectivo,Cataluña,66,11451.01,Gasolina,Particular,BERLINA,5,3665,Modelling
416983,0.128767123287671,0,0,40,2,2,Anual-Efectivo,Comunidad de Madrid,90,11553.97,Diesel,Particular,OTRO,5,4363,Modelling
416983,1,0,0,41,2,2,Anual-Efectivo,Comunidad de Madrid,90,11553.97,Diesel,Particular,OTRO,5,4363,Modelling
417011,0.128767123287671,0,0,28,1,4,Anual-Domiciliado,Comunidad de Madrid,92,18125,Diesel,Particular,BERLINA,5,3962,Validation
417011,1,0,0,29,1,4,Anual-Domiciliado,Comunidad de Madrid,92,18125,Diesel,Particular,BERLINA,5,3962,Modelling
417013,0.134246575342466,0,0,16,99,2,Anual-Efectivo,Castilla-La Mancha,130,24570,Gasolina,Particular,OTRO,5,4365,Modelling
417035,0.13972602739726,0,0,39,99,3,Anual-Domiciliado,Comunidad de Madrid,130,23249,Diesel,Particular,OTRO,5,4656,Modelling
417035,1,0,0,40,99,4,Anual-Domiciliado,Comunidad de Madrid,130,23249,Diesel,Particular,OTRO,5,4656,Validation
417039,0.128767123287671,0,0,30,2,3,Anual-Efectivo,Comunidad de Madrid,120,23800,Diesel,Particular,OTRO,5,4379,Modelling
417039,1,0,0,31,2,4,Anual-Efectivo,Comunidad de Madrid,120,23800,Diesel,Particular,OTRO,5,4379,Modelling
417044,0.128767123287671,0,0,26,1,2,Anual-Domiciliado,Comunidad de Madrid,120,18893.47,Gasolina,Particular,OTRO,5,4175,Validation
417044,0.871232876712329,0,0,26,1,2,Anual-Domiciliado,Comunidad de Madrid,120,18893.47,Gasolina,Particular,OTRO,5,4175,Modelling
417044,0.128767123287671,0,0,27,1,3,Anual-Domiciliado,Comunidad de Madrid,120,18893.47,Gasolina,Particular,OTRO,5,4175,Modelling
417052,0.128767123287671,0,0,13,2,3,Semestral-Efectivo,Comunidad de Madrid,170,38818.11,Diesel,Particular,FAMILIAR,5,4596,Validation
417052,0.495890410958904,0,0,14,2,3,Semestral-Efectivo,Comunidad de Madrid,170,38818.11,Diesel,Particular,FAMILIAR,5,4596,Modelling
417052,0.504109589041096,0,0,14,2,4,Semestral-Efectivo,Comunidad de Madrid,170,38818.11,Diesel,Particular,FAMILIAR,5,4596,Modelling
417055,0.238356164383562,1,661.57,38,99,3,Anual-Efectivo,Comunidad de Madrid,90,9783,Gasolina,Particular,BERLINA,5,4081,Validation
417055,0.994520547945205,0,0,39,99,4,Anual-Efectivo,Comunidad de Madrid,90,9783,Gasolina,Particular,BERLINA,5,4081,Modelling
417056,0.591780821917808,1,148.1,29,2,2,Anual-Efectivo,Comunidad de Madrid,66,11467.01,Gasolina,Particular,BERLINA,5,3665,Modelling
417056,0.408219178082192,0,0,30,2,2,Anual-Efectivo,Comunidad de Madrid,66,11467.01,Gasolina,Particular,BERLINA,5,3665,Modelling
417056,0.128767123287671,0,0,30,2,3,Anual-Efectivo,Comunidad de Madrid,66,11467.01,Gasolina,Particular,BERLINA,5,3665,Modelling
417069,0.128767123287671,0,0,20,99,2,Semestral-Domiciliado,Comunidad de Madrid,105,22715.29,Diesel,Particular,OTRO,4,4875,Modelling
417069,0.495890410958904,0,0,20,99,2,Semestral-Domiciliado,Comunidad de Madrid,105,22715.29,Diesel,Particular,OTRO,4,4875,Modelling
417069,0.504109589041096,0,0,21,99,2,Semestral-Domiciliado,Comunidad de Madrid,105,22715.29,Diesel,Particular,OTRO,4,4875,Modelling
417094,0.134246575342466,0,0,29,99,2,Semestral-Domiciliado,Comunidad de Madrid,140,22681,Gasolina,Particular,OTRO,5,4278,Validation
417095,0.131506849315068,0,0,33,1,2,Anual-Domiciliado,Cataluña,120,26576,Diesel,Particular,OTRO,5,4597,Modelling
417095,1,0,0,34,1,2,Anual-Domiciliado,Cataluña,120,26576,Diesel,Particular,OTRO,5,4597,Modelling
417103,0.131506849315068,0,0,4,99,3,Semestral-Domiciliado,Melilla,70,15401,Diesel,Particular,BERLINA,5,3850,Modelling
417108,0.131506849315068,0,0,24,99,2,Anual-Domiciliado,Cataluña,99,21728,Diesel,Particular,BERLINA,5,4157,Modelling
417108,1,0,0,25,99,2,Anual-Domiciliado,Cataluña,99,21728,Diesel,Particular,BERLINA,5,4157,Modelling
417121,0.189041095890411,0,0,50,1,3,Anual-Domiciliado,Comunidad de Madrid,120,30234,Diesel,Particular,OTRO,5,4529,Modelling
417121,0.358904109589041,1,141.31,51,1,3,Anual-Domiciliado,Comunidad de Madrid,120,30234,Diesel,Particular,OTRO,5,4529,Validation
417121,0.641095890410959,0,0,51,1,4,Anual-Domiciliado,Comunidad de Madrid,120,30234,Diesel,Particular,OTRO,5,4529,Modelling
417136,0.131506849315068,0,0,48,3,2,Anual-Domiciliado,Comunidad de Madrid,120,24703,Diesel,Particular,BERLINA,5,4253,Modelling
417136,0.868493150684932,0,0,48,3,2,Anual-Domiciliado,Comunidad de Madrid,120,24703,Diesel,Particular,BERLINA,5,4253,Modelling
417136,0.131506849315068,0,0,49,3,3,Anual-Domiciliado,Comunidad de Madrid,120,24703,Diesel,Particular,BERLINA,5,4253,Modelling
417138,0.131506849315068,0,0,33,2,2,Anual-Efectivo,Comunidad de Madrid,204,50176.99,Diesel,Particular,OTRO,5,4656,Modelling
417138,1,1,623.5,34,2,2,Anual-Efectivo,Comunidad de Madrid,204,50176.99,Diesel,Particular,OTRO,5,4656,Modelling
417142,0.131506849315068,0,0,7,1,2,Anual-Efectivo,Comunidad de Madrid,90,19547.7,Diesel,Particular,BERLINA,5,4310,Modelling
